GLEAGUE ID,NBA ID,Player,From,To,Pos,Ht,Wt,Birth Date,Active
2175,NA,Lawrence Westbrook,2011,2012,NA,NA,NA,NA,No
2176,NA,Leemire Goldwire,2011,2011,NA,NA,NA,NA,No
2177,NA,Leo Lyons,2011,2012,NA,NA,NA,NA,No
2178,NA,Loren Stokes,2011,2012,NA,NA,NA,NA,No
2179,4920,Luke Babbitt,2011,2012,F,6-9,225,"June 20, 1989",No
2180,5138,Luke Zeller,2011,2014,C,6-11,245,"April 7, 1987",No
2181,NA,Magnum Rolle,2011,2011,F,6-11,225,"February 23, 1986",No
2182,NA,Marquis Gilstrap,2011,2011,NA,NA,NA,NA,No
2183,NA,Marqus Blakely,2011,2012,NA,NA,NA,NA,No
2184,NA,Matt Bouldin,2011,2015,G,6-5,215,"January 17, 1988",No
2185,NA,Matt Janning,2011,2011,NA,NA,NA,NA,No
2186,NA,Matt Rogers,2011,2012,NA,NA,NA,NA,No
2187,NA,Michael Haynes,2011,2011,NA,NA,NA,NA,No
2188,NA,Mike Anderson,2011,2013,NA,NA,NA,NA,No
2189,NA,Mike Davis,2011,2012,NA,6-11,255,NA,No
2190,NA,Mike Gerrity,2011,2012,NA,NA,NA,NA,No
2191,NA,Mouhammad Faye,2011,2011,NA,NA,NA,NA,No
2192,NA,Moussa Seck,2011,2011,NA,NA,NA,NA,No
2193,NA,Nate Linhart,2011,2011,NA,NA,NA,NA,No
2194,NA,Nik Raivio,2011,2011,NA,NA,NA,NA,No
2195,NA,Nkem Ojougboh,2011,2012,NA,NA,NA,NA,No
2196,NA,Obi Muonelo,2011,2012,NA,NA,NA,NA,No
2197,4973,Pape Sy,2011,2011,F,6-7,225,"April 5, 1988",No
2198,4960,Patrick Patterson,2011,2011,F,6-9,235,"March 14, 1989",No
2199,NA,Patrick Sullivan,2011,2013,NA,NA,NA,NA,No
2200,NA,Paul Harris,2011,2013,NA,NA,NA,NA,No
2201,NA,Perry Stevenson,2011,2011,NA,NA,NA,NA,No
2202,NA,Pierce Caldwell,2011,2011,NA,NA,NA,NA,No
2203,4613,Rashad McCants,2011,2013,G,6-4,207,"September 25, 1984",No
2204,NA,Raymond Sykes,2011,2011,NA,NA,NA,NA,No
2205,NA,Reece Hampton,2011,2011,NA,NA,NA,NA,No
2206,NA,Reggie Holmes,2011,2011,NA,NA,NA,NA,No
2207,NA,Richard Roby,2011,2011,NA,NA,NA,NA,No
2208,NA,Rob Diggs,2011,2011,NA,NA,NA,NA,No
2209,NA,Robert Vaden,2011,2017,NA,NA,NA,"March 3, 1985",No
2210,5033,Ryan Reid,2011,2012,F,6-8,232,"October 30, 1986",No
2211,NA,Ryan Thompson,2011,2011,NA,NA,NA,NA,No
2212,NA,Ryan Wittman,2011,2011,NA,NA,NA,NA,No
2213,4633,Salim Stoudamire,2011,2011,G,6-1,179,"October 11, 1982",No
2214,4965,Samardo Samuels,2011,2013,F,6-9,260,"January 9, 1989",No
2215,NA,Scott VanderMeer,2011,2013,NA,NA,NA,NA,No
2216,NA,Scottie Reynolds,2011,2011,NA,NA,NA,NA,No
2217,NA,Sean Marshall,2011,2016,F,6-6,210,"March 4, 1987",No
2218,NA,Seth Tarver,2011,2013,NA,NA,NA,NA,No
2219,4926,Sherron Collins,2011,2016,G,5-11,205,"March 18, 1987",No
2220,4915,Solomon Alabi,2011,2013,C,7-1,251,"March 21, 1988",No
2221,NA,Stanley Robinson,2011,2012,F,6-9,210,"July 14, 1988",No
2222,NA,Stefhon Hannah,2011,2018,G,6-1,175,"June 14, 1985",No
2223,NA,Stephen Dennis,2011,2013,NA,NA,NA,NA,No
2224,NA,Tasheed Carr,2011,2011,NA,NA,NA,NA,No
2225,NA,Tasmin Mitchell,2011,2011,NA,NA,NA,NA,No
2226,4912,Terrence Williams,2011,2014,F,6-6,220,"June 28, 1987",No
2227,NA,Tiny Gallon,2011,2015,F,6-9,290,"January 18, 1991",No
2228,NA,Tommy Mason-Griffin,2011,2011,NA,NA,NA,NA,No
2229,NA,Tony Gaffney,2011,2011,NA,NA,NA,NA,No
2230,NA,Tre Kelley,2011,2020,G,6-0,187,"January 23, 1985",No
2231,NA,Tweety Carter,2011,2011,NA,NA,NA,NA,No
2232,NA,Tyler Hughes,2011,2011,NA,NA,NA,NA,No
2233,NA,Vernon Goodridge,2011,2011,NA,NA,NA,NA,No
2234,NA,Wayne Chism,2011,2011,NA,NA,NA,NA,No
2235,NA,Willie Jenkins,2011,2012,NA,NA,NA,NA,No
2236,NA,Willie Kemp,2011,2011,NA,NA,NA,NA,No
2237,4979,Willie Warren,2011,2018,G,6-4,203,"October 22, 1989",No
2238,NA,Adrian Oliver,2012,2012,NA,NA,NA,NA,No
2239,NA,Adrian Thomas,2012,2015,F,6-7,225,"April 30, 1987",No
2240,NA,Al Nolen,2012,2012,NA,NA,NA,NA,No
2241,NA,Alejo Rodriguez,2012,2014,NA,NA,NA,NA,No
2242,NA,Andrew Drevo,2012,2012,NA,NA,NA,NA,No
2243,NA,Andrew Gonzalez,2012,2012,NA,NA,NA,NA,No
2244,4999,Andrew Goudelock,2012,2013,G,6-3,200,"December 7, 1988",No
2245,NA,Anthony Gurley,2012,2012,NA,NA,NA,NA,No
2246,NA,Anthony Johnson,2012,2012,NA,NA,NA,NA,No
2247,NA,Anthony Moody,2012,2012,NA,NA,NA,NA,No
2248,NA,Anthony Newell,2012,2012,NA,NA,NA,NA,No
2249,NA,Anthony Simpson,2012,2012,NA,NA,NA,NA,No
2250,NA,Anthony Vereen,2012,2016,F,6-6,244,"January 21, 1986",No
2251,4647,Antoine Wright,2012,2013,G-F,6-7,210,"February 6, 1984",No
2252,NA,Antonio Graves,2012,2012,NA,NA,NA,NA,No
2253,NA,Antonio Smith,2012,2012,NA,NA,NA,NA,No
2254,NA,Ashton Mitchell,2012,2012,NA,NA,NA,NA,No
2255,NA,B.J. Jenkins,2012,2012,NA,NA,NA,NA,No
2256,NA,Ben Colon,2012,2012,NA,NA,NA,NA,No
2257,NA,Ben McCauley,2012,2012,NA,NA,NA,NA,No
2258,NA,Ben Strong,2012,2016,C,6-11,230,"September 10, 1986",No
2259,NA,Billy McShepard,2012,2012,NA,NA,NA,NA,No
2260,NA,Billy Rush,2012,2012,NA,NA,NA,NA,No
2261,NA,Billy White,2012,2012,NA,NA,NA,NA,No
2262,5678,Brad Wanamaker,2012,2019,G,6-3,210,"July 25, 1989",No
2263,NA,Brady Morningstar,2012,2013,NA,NA,NA,NA,No
2264,NA,Brandon Ewing,2012,2012,NA,NA,NA,NA,No
2265,NA,Brian Barkdoll,2012,2012,NA,NA,NA,NA,No
2266,NA,Bruce Price,2012,2012,NA,NA,NA,NA,No
2267,NA,Cameron Jones,2012,2017,G,6-4,185,"May 4, 1989",No
2268,NA,Casey Mitchell,2012,2013,NA,NA,NA,NA,No
2269,NA,Charles Okwandu,2012,2012,NA,NA,NA,NA,No
2270,NA,Chaz McCrommon,2012,2012,NA,NA,NA,NA,No
2271,NA,Chris Daniels,2012,2013,NA,NA,NA,NA,No
2272,NA,Chris Matthews,2012,2012,NA,NA,NA,NA,No
2273,5061,Chris Wright,2012,2019,F,6-8,226,"September 30, 1988",No
2274,NA,Collin Mangrum,2012,2012,NA,NA,NA,NA,No
2275,NA,Corey Stokes,2012,2012,NA,NA,NA,NA,No
2276,5005,Cory Higgins,2012,2013,G,6-5,180,"June 14, 1989",No
2277,5016,Cory Joseph,2012,2013,G,6-3,185,"August 20, 1991",No
2278,NA,Courtney Pigram,2012,2012,NA,NA,NA,NA,No
2279,NA,Curtis Sumpter,2012,2012,NA,NA,NA,NA,No
2280,5017,D.J. Kennedy,2012,2013,F,6-6,215,"November 5, 1989",No
2281,NA,Da'Sean Butler,2012,2012,NA,NA,NA,NA,No
2282,NA,Damian Johnson,2012,2012,NA,NA,NA,NA,No
2283,NA,Damian Saunders,2012,2016,NA,6-8,215,"December 1, 1988",No
2284,4127,Damon Jones,2012,2012,G,6-3,185,"August 25, 1976",No
2285,4379,Dan Gadzuric,2012,2012,C,6-11,240,"February 2, 1978",No
2286,NA,Dan Vandervieren,2012,2012,NA,NA,NA,NA,No
2287,5006,Darington Hobson,2012,2016,G,6-7,210,"September 29, 1987",No
2288,5027,Darius Morris,2012,2019,G,6-4,190,"January 3, 1991",No
2289,NA,David Akinyooye,2012,2012,NA,NA,NA,NA,No
2290,4520,David Harrison,2012,2012,C,7-0,280,"August 15, 1982",No
2291,NA,David Palmer,2012,2012,NA,6-9,250,"July 16, 1986",No
2292,NA,Delroy James,2012,2012,NA,NA,NA,NA,No
2293,5008,Dennis Horner,2012,2014,F,6-9,230,"February 5, 1988",No
2294,NA,Derek Williams,2012,2012,NA,NA,NA,NA,No
2295,NA,Derrick O'Neil,2012,2012,NA,NA,NA,NA,No
2296,NA,Devan Downey,2012,2012,NA,NA,NA,NA,No
2297,NA,Dominic Calegari,2012,2012,NA,NA,NA,NA,No
2298,NA,Donald Sims,2012,2012,NA,NA,NA,NA,No
2299,NA,Drew Neitzel,2012,2012,NA,NA,NA,NA,No
2300,NA,Durrell Summers,2012,2015,G,6-4,205,"April 2, 1989",No
2301,5149,Dwight Buycks,2012,2018,G,6-3,190,"March 6, 1989",No
2302,5054,Edwin Ubiles,2012,2013,G,6-6,204,"November 26, 1986",No
2303,NA,Eniel Polynice,2012,2013,NA,NA,NA,NA,No
2304,4921,Eric Bledsoe,2012,2012,G,6-1,190,"December 9, 1989",No
2305,NA,Eric Hayes,2012,2012,NA,NA,NA,NA,No
2306,NA,Evan Fjeld,2012,2012,NA,NA,NA,NA,No
2307,NA,Frank Hassell,2012,2012,NA,NA,NA,NA,No
2308,NA,Franklin Session,2012,2012,NA,NA,NA,NA,No
2309,NA,Gage Daye,2012,2012,NA,NA,NA,NA,No
2310,NA,Gary Flowers,2012,2013,NA,NA,NA,NA,No
2311,NA,Gilbert Brown,2012,2014,NA,NA,NA,NA,No
2312,3939,Greg Ostertag,2012,2012,C,7-2,280,"March 6, 1973",No
2313,5041,Greg Smith,2012,2016,C,6-10,250,"January 8, 1991",No
2314,NA,Greg Washington,2012,2012,NA,NA,NA,NA,No
2315,NA,Harry Marshall,2012,2012,NA,NA,NA,NA,No
2316,NA,Ibrahima Thomas,2012,2013,NA,NA,NA,NA,No
2317,NA,J.R. Reynolds,2012,2012,NA,NA,NA,NA,No
2318,NA,Jabril Banks,2012,2012,NA,NA,NA,NA,No
2319,NA,Jake Anderson,2012,2012,NA,NA,NA,NA,No
2320,4356,Jamaal Tinsley,2012,2012,G,6-3,195,"February 28, 1978",No
2321,4413,Jamal Sampson,2012,2012,F-C,6-11,235,"May 15, 1983",No
2322,NA,Jamar Abrams,2012,2012,NA,NA,NA,NA,No
2323,NA,Jamarr Sanders,2012,2013,NA,NA,NA,NA,No
2324,NA,Jamelle Horne,2012,2012,NA,NA,NA,NA,No
2325,NA,Jamie Vanderbeken,2012,2012,NA,NA,NA,NA,No
2326,NA,Jarrid Famous,2012,2015,C-F,6-11,240,"July 16, 1988",No
2327,NA,Jay-R Strowbridge,2012,2019,NA,NA,NA,NA,No
2328,4994,Jeff Foote,2012,2014,C,7-0,265,"July 14, 1987",No
2329,NA,Jeremy Green,2012,2012,NA,NA,NA,NA,No
2330,NA,Jeremy Hazell,2012,2012,NA,NA,NA,NA,No
2331,5053,Jeremy Tyler,2012,2024,C,6-10,260,"June 21, 1991",Yes
2332,5015,Jerome Jordan,2012,2013,C,7-0,253,"September 29, 1986",No
2333,NA,Jerome Randle,2012,2012,NA,NA,NA,NA,No
2334,NA,Joe Harden,2012,2012,NA,NA,NA,NA,No
2335,NA,Joe Trapani,2012,2012,NA,NA,NA,NA,No
2336,4590,Joey Graham,2012,2012,F,6-7,225,"June 11, 1982",No
2337,NA,Jonathan Blake,2012,2012,NA,NA,NA,NA,No
2338,NA,Jonathan Thomas,2012,2013,NA,NA,NA,NA,No
2339,5000,Jordan Hamilton,2012,2016,G-F,6-7,220,"October 6, 1990",No
2340,5060,Jordan Williams,2012,2012,F,6-10,260,"October 11, 1990",No
2341,5063,Josh Akognon,2012,2014,G,5-11,185,"February 10, 1986",No
2342,5036,Josh Selby,2012,2013,G,6-2,183,"March 27, 1991",No
2343,NA,Josh Simmons,2012,2012,NA,NA,NA,NA,No
2344,NA,Josh Tarver,2012,2012,NA,NA,NA,NA,No
2345,NA,Juan Pattillo,2012,2012,NA,NA,NA,NA,No
2346,4791,Julian Wright,2012,2012,F,6-8,225,"May 20, 1987",No
2347,5045,Julyan Stone,2012,2018,G,6-6,200,"December 7, 1988",No
2348,NA,Justin Brownlee,2012,2014,NA,NA,NA,NA,No
2349,NA,Justin Graham,2012,2012,NA,NA,NA,NA,No
2350,NA,Justin Johnson,2012,2017,G,6-2,175,"November 4, 1988",No
2351,NA,Justin Neuhaus,2012,2012,NA,NA,NA,NA,No
2352,4411,Kareem Rush,2012,2014,G,6-6,215,"October 30, 1980",No
2353,4983,Keith Benson,2012,2017,C,6-11,238,"August 13, 1988",No
2354,NA,Kevin Coble,2012,2012,NA,NA,NA,NA,No
2355,NA,Kevin Galloway,2012,2012,NA,NA,NA,NA,No
2356,NA,Kyle Gibson,2012,2013,NA,NA,NA,NA,No
2357,NA,LaDustin Williams,2012,2012,NA,NA,NA,NA,No
2358,NA,Larry Cunningham,2012,2012,NA,NA,NA,NA,No
2359,NA,Lawrence Hill,2012,2012,NA,NA,NA,NA,No
2360,4945,Lazar Hayward,2012,2017,F,6-6,225,"November 26, 1986",No
2361,NA,Lee Humphrey,2012,2012,NA,NA,NA,NA,No
2362,4942,Luke Harangody,2012,2013,F,6-8,246,"January 2, 1988",No
2363,5019,Malcolm Lee,2012,2015,G,6-5,200,"May 22, 1990",No
2364,5048,Malcolm Thomas,2012,2016,F,6-9,225,"November 8, 1988",No
2365,4943,Manny Harris,2012,2017,G,6-5,185,"September 21, 1989",No
2366,4429,Marcus Banks,2012,2012,G,6-2,200,"November 19, 1981",No
2367,NA,Marcus Hill,2012,2012,NA,NA,NA,NA,No
2368,5028,Marcus Morris,2012,2012,F,6-9,235,"September 2, 1989",No
2369,NA,Marcus Relphorde,2012,2012,NA,NA,NA,NA,No
2370,4668,Mardy Collins,2012,2012,G,6-6,220,"August 4, 1984",No
2371,NA,Marvin Roberts,2012,2012,NA,NA,NA,NA,No
2372,NA,Maze Stallworth,2012,2012,NA,NA,NA,NA,No
2373,NA,Michael Sturns,2012,2012,NA,NA,NA,NA,No
2374,NA,Michael Tveidt,2012,2012,NA,NA,NA,NA,No
2375,4334,Mike James,2012,2015,G,6-2,190,"June 23, 1975",No
2376,NA,Mike Tisdale,2012,2012,NA,NA,NA,NA,No
2377,NA,Mustapha Farrakhan,2012,2016,G,6-4,180,"November 2, 1988",No
2378,5051,Mychel Thompson,2012,2017,G,6-7,215,"June 1, 1988",No
2379,NA,Myles McKay,2012,2012,NA,NA,NA,NA,No
2380,NA,Nick Covington,2012,2015,G,6-2,200,"August 23, 1985",No
2381,NA,Nick Murphy,2012,2014,NA,NA,NA,NA,No
2382,NA,Nolan Richardson,2012,2012,NA,NA,NA,NA,No
2383,NA,Omar Reed,2012,2015,G-F,6-6,210,"July 2, 1987",No
2384,NA,Osiris Eldridge,2012,2012,NA,NA,NA,NA,No
2385,NA,Parrish Petty,2012,2012,NA,NA,NA,NA,No
2386,NA,Paul Carter,2012,2013,NA,NA,NA,NA,No
2387,NA,Preston Knowles,2012,2012,NA,NA,NA,NA,No
2388,4545,Quinton Ross,2012,2012,G,6-6,195,"April 30, 1981",No
2389,NA,Ramon Harris,2012,2017,F,6-7,220,"May 26, 1988",No
2390,NA,Ravern Johnson,2012,2012,NA,NA,NA,NA,No
2391,5010,Reggie Jackson,2012,2013,G,6-3,208,"April 16, 1990",No
2392,NA,Reginald Larry,2012,2014,NA,NA,NA,NA,No
2393,NA,Reuben Clayton,2012,2012,NA,NA,NA,NA,No
2394,4111,Ricky Davis,2012,2014,G,6-6,195,"September 23, 1979",No
2395,NA,Rico Cunningham,2012,2012,NA,NA,NA,NA,No
2396,4400,Ronald Murray,2012,2014,G,6-4,190,"July 29, 1979",No
2397,NA,Ronnie Aguilar,2012,2016,NA,NA,NA,"June 24, 1987",No
2398,NA,Ryan Anderson,2012,2012,NA,NA,NA,NA,No
2399,NA,Sadiel Rojas,2012,2014,NA,NA,NA,NA,No
2400,NA,Sam Coleman,2012,2016,NA,NA,NA,"December 22, 1987",No
2401,NA,Solomon Bozeman,2012,2013,NA,NA,NA,NA,No
2402,NA,Stefan Welsh,2012,2014,NA,NA,NA,NA,No
2403,4591,Stephen Graham,2012,2012,G,6-6,215,"June 11, 1982",No
2404,NA,Suleiman Braimoh,2012,2012,NA,NA,NA,NA,No
2405,NA,T.J. Campbell,2012,2012,NA,NA,NA,NA,No
2406,NA,Terrance Woodbury,2012,2014,NA,NA,NA,NA,No
2407,NA,Terrence Roberts,2012,2012,NA,NA,NA,NA,No
2408,NA,Terrico White,2012,2022,G,6-5,213,"March 7, 1990",No
2409,NA,Thomas Baudinet,2012,2013,NA,NA,NA,NA,No
2410,NA,Tirrell Baines,2012,2013,NA,NA,NA,NA,No
2411,NA,Tommy Smith,2012,2013,NA,NA,NA,NA,No
2412,NA,Tory Jackson,2012,2012,NA,NA,NA,NA,No
2413,NA,Travis Cohn,2012,2012,NA,NA,NA,NA,No
2414,NA,Travis Franklin,2012,2013,NA,NA,NA,NA,No
2415,NA,Travis George,2012,2012,NA,NA,NA,NA,No
2416,5021,Travis Leslie,2012,2017,G,6-4,205,"March 29, 1990",No
2417,NA,Travis Walton,2012,2012,NA,NA,NA,NA,No
2418,NA,Tristan Thompson,2012,2012,NA,NA,NA,NA,No
2419,5007,Tyler Honeycutt,2012,2013,F,6-8,188,"July 15, 1990",No
2420,NA,Tyrell Biggs,2012,2014,NA,NA,NA,NA,No
2421,NA,Tyren Johnson,2012,2012,NA,NA,NA,NA,No
2422,NA,Tyrone Brazelton,2012,2012,NA,NA,NA,NA,No
2423,NA,Tyrone Kent,2012,2012,NA,NA,NA,NA,No
2424,NA,Vance Cooksey,2012,2013,NA,NA,NA,NA,No
2425,5025,Vernon Macklin,2012,2013,F,6-10,227,"September 20, 1986",No
2426,NA,Will Creekmore,2012,2013,NA,NA,NA,NA,No
2427,NA,Will Foster,2012,2013,NA,NA,NA,NA,No
2428,NA,Will Pratt,2012,2012,NA,NA,NA,NA,No
2429,NA,Xavier Alexander,2012,2015,G,6-6,220,"October 19, 1988",No
2430,4946,Xavier Henry,2012,2017,G,6-6,220,"March 15, 1991",No
2431,5038,Xavier Silas,2012,2019,G,6-5,198,"January 22, 1988",No
2432,4757,Yi Jianlian,2012,2012,F,7-0,238,"October 27, 1987",No
2433,NA,Zach Andrews,2012,2018,F,6-9,230,"March 9, 1985",No
2434,NA,Zach Graham,2012,2012,NA,NA,NA,NA,No
2435,4244,Zendon Hamilton,2012,2012,F,6-11,250,"April 27, 1975",No
2436,NA,Alex Ruoff,2013,2013,NA,NA,NA,NA,No
2437,NA,Alexis Wangmene,2013,2017,NA,6-7,241,"March 1, 1989",No
2438,4964,Andy Rautins,2013,2013,G,6-4,190,"November 2, 1986",No
2439,NA,Anthony Stover,2013,2013,NA,NA,NA,NA,No
2440,5110,Arnett Moultrie,2013,2014,F,6-11,249,"November 18, 1990",No
2441,5066,Aron Baynes,2013,2014,C,6-10,260,"December 9, 1986",No
2442,NA,Augustus Gilchrist,2013,2014,NA,NA,NA,NA,No
2443,NA,Bernard Toombs,2013,2013,NA,NA,NA,NA,No
2444,NA,Brandon Bowdry,2013,2014,NA,NA,NA,NA,No
2445,NA,Brian Cusworth,2013,2013,NA,NA,NA,NA,No
2446,NA,Bryant Austin,2013,2013,NA,NA,NA,NA,No
2447,NA,Bryant Voiles,2013,2016,F,6-9,209,"April 12, 1989",No
2448,NA,Cam Tatum,2013,2013,NA,NA,NA,NA,No
2449,NA,Carleton Scott,2013,2013,NA,NA,NA,NA,No
2450,NA,Carlon Brown,2013,2013,NA,NA,NA,NA,No
2451,NA,Chace Stanback,2013,2013,NA,NA,NA,NA,No
2452,NA,Chaz Crawford,2013,2013,NA,NA,NA,NA,No
2453,NA,Chris Cooper,2013,2013,NA,NA,NA,NA,No
2454,4806,Chris Douglas-Roberts,2013,2016,G,6-7,200,"January 8, 1987",No
2455,5089,Chris Johnson,2013,2017,F,6-6,201,"April 29, 1990",No
2456,4274,Chris Porter,2013,2015,F,6-7,214,"May 9, 1978",No
2457,4708,Chris Quinn,2013,2013,G,6-2,185,"September 27, 1983",No
2458,5136,Chris Wright,2013,2015,G,6-1,210,"November 4, 1989",No
2459,NA,Cliff Tucker,2013,2013,NA,NA,NA,NA,No
2460,NA,D'Aundray Brown,2013,2013,NA,NA,NA,NA,No
2461,4905,DaJuan Summers,2013,2016,F,6-8,240,"January 24, 1988",No
2462,NA,Dairese Gary,2013,2013,NA,NA,NA,NA,No
2463,4947,Damion James,2013,2015,G-F,6-7,225,"October 7, 1987",No
2464,NA,Daniel Nwaelele,2013,2017,G,6-4,205,"March 5, 1984",No
2465,NA,Daniel Coleman,2013,2013,NA,NA,NA,NA,No
2466,NA,Danny Sumner,2013,2013,NA,NA,NA,NA,No
2467,5091,Darius Johnson-Odom,2013,2019,G,6-2,215,"September 28, 1989",No
2468,5107,Darius Miller,2013,2013,F,6-8,235,"March 21, 1990",No
2469,NA,Darnell Dodson,2013,2013,NA,NA,NA,NA,No
2470,NA,Darryl Partin,2013,2013,NA,NA,NA,NA,No
2471,5023,DeAndre Liggins,2013,2019,G,6-6,204,"March 31, 1988",No
2472,4562,Delonte West,2013,2015,G,6-3,195,"July 26, 1983",No
2473,NA,Demetri McCamey,2013,2019,G,6-3,205,"February 21, 1989",No
2474,NA,Demonte Harper,2013,2013,NA,NA,NA,NA,No
2475,5081,Diante Garrett,2013,2015,G,6-5,181,"November 3, 1988",No
2476,NA,Dominique Morrison,2013,2013,NA,NA,NA,NA,No
2477,NA,Dominique Sutton,2013,2015,G,6-5,212,"October 20, 1986",No
2478,5109,Donatas Motiejunas,2013,2016,F,7-0,222,"September 20, 1990",No
2479,5099,Doron Lamb,2013,2017,G,6-4,210,"November 6, 1991",No
2480,5105,Fab Melo,2013,2014,C,7-0,255,"June 20, 1990",No
2481,NA,Garrett Green,2013,2013,NA,NA,NA,NA,No
2482,NA,Garrett Stutz,2013,2013,NA,NA,NA,NA,No
2483,NA,George Odufuwa,2013,2013,NA,NA,NA,NA,No
2484,5203,Glen Rice,2013,2015,G,6-6,215,"January 1, 1991",No
2485,NA,Hank Thorns,2013,2013,NA,NA,NA,NA,No
2486,5125,Henry Sims,2013,2017,C,6-10,245,"March 27, 1990",No
2487,4654,Hilton Armstrong,2013,2014,F-C,6-11,235,"November 11, 1984",No
2488,5212,Hollis Thompson,2013,2020,F,6-8,206,"April 3, 1991",No
2489,NA,Isaiah Wilkerson,2013,2014,NA,NA,NA,NA,No
2490,NA,Isma'il Muhammad,2013,2013,NA,NA,NA,NA,No
2491,5014,JaJuan Johnson,2013,2013,F-C,6-10,221,"February 8, 1989",No
2492,5249,JaMychal Green,2013,2015,F,6-8,228,"June 21, 1990",No
2493,NA,Jack McClinton,2013,2013,NA,NA,NA,NA,No
2494,NA,Jai Lucas,2013,2013,NA,NA,NA,NA,No
2495,5195,James Nunnally,2013,2014,F,6-7,205,"July 14, 1990",No
2496,5073,Jared Cunningham,2013,2020,G,6-4,194,"May 22, 1991",No
2497,5133,Jarvis Varnado,2013,2019,F,6-9,230,"March 1, 1988",No
2498,NA,Jason Warren,2013,2013,NA,NA,NA,NA,No
2499,NA,Jazwyn Cowan,2013,2014,NA,NA,NA,NA,No
2500,NA,Jefferson Mason,2013,2013,NA,NA,NA,NA,No
2501,NA,Jeremiah Rivers,2013,2013,NA,NA,NA,NA,No
2502,5100,Jeremy Lamb,2013,2024,G-F,6-5,180,"May 30, 1992",Yes
2503,5080,Joel Freeland,2013,2013,F-C,6-10,250,"February 7, 1987",No
2504,5088,John Jenkins,2013,2024,G,6-4,215,"March 6, 1991",Yes
2505,5022,Jon Leuer,2013,2013,F,6-10,228,"May 14, 1989",No
2506,5171,Jorge Gutierrez,2013,2016,G,6-3,195,"December 27, 1988",No
2507,4661,Josh Boone,2013,2014,F-C,6-10,237,"November 21, 1984",No
2508,NA,Josh Owens,2013,2013,NA,NA,NA,NA,No
2509,5001,Justin Harper,2013,2019,F,6-10,225,"August 30, 1989",No
2510,5086,Justin Holiday,2013,2015,F,6-6,185,"April 5, 1989",No
2511,NA,Justin Hurtt,2013,2013,NA,NA,NA,NA,No
2512,5104,Kendall Marshall,2013,2018,G,6-4,195,"August 19, 1991",No
2513,NA,Kenny Adeleke,2013,2013,NA,NA,NA,NA,No
2514,NA,Kenny Lawson,2013,2013,NA,NA,NA,NA,No
2515,5067,Kent Bazemore,2013,2024,G,6-5,201,"July 1, 1989",Yes
2516,NA,Kevin Anderson,2013,2013,NA,NA,NA,NA,No
2517,5093,Kevin Jones,2013,2014,F,6-8,251,"August 25, 1989",No
2518,5111,Kevin Murphy,2013,2017,G,6-5,185,"March 6, 1990",No
2519,4237,Keyon Dooling,2013,2013,G,6-3,196,"May 8, 1980",No
2520,5106,Khris Middleton,2013,2013,F,6-7,215,"August 12, 1991",No
2521,5077,Kim English,2013,2013,G,6-6,200,"September 24, 1988",No
2522,5096,Kris Joseph,2013,2013,F,6-7,210,"December 17, 1988",No
2523,NA,Kyle Fogg,2013,2013,NA,NA,NA,NA,No
2524,NA,Lance Goulbourne,2013,2014,NA,NA,NA,NA,No
2525,NA,Liam McMorrow,2013,2019,C,7-2,275,"July 22, 1987",No
2526,4598,Luther Head,2013,2013,G,6-3,185,"November 26, 1982",No
2527,5135,Maalik Wayns,2013,2015,G,6-2,185,"May 2, 1991",No
2528,NA,Mario Little,2013,2015,NA,NA,NA,"December 29, 1987",No
2529,NA,Matt Dickey,2013,2013,NA,NA,NA,NA,No
2530,4377,Melvin Ely,2013,2014,C,6-10,260,"May 2, 1978",No
2531,NA,Micah Downs,2013,2014,NA,NA,NA,NA,No
2532,NA,Micheal Eric,2013,2016,F,6-10,240,"June 24, 1988",No
2533,NA,Mike Davis,2013,2019,NA,6-9,225,"October 21, 1988",No
2534,5122,Mike Scott,2013,2017,F,6-8,237,"July 16, 1988",No
2535,NA,Mike Singletary,2013,2013,NA,NA,NA,NA,No
2536,5115,Miles Plumlee,2013,2018,F,6-10,245,"September 1, 1988",No
2537,5075,Nando De Colo,2013,2014,G,6-5,200,"June 23, 1987",No
2538,5043,Nolan Smith,2013,2015,G,6-2,185,"July 25, 1988",No
2539,5090,Orlando Johnson,2013,2017,G,6-5,220,"March 11, 1989",No
2540,NA,Oscar Bellfield,2013,2013,NA,NA,NA,NA,No
2541,5069,Patrick Beverley,2013,2013,G,6-1,180,"July 12, 1988",No
2542,5094,Perry Jones,2013,2022,F,6-11,235,"September 24, 1991",No
2543,NA,Phil Jones,2013,2013,NA,NA,NA,NA,No
2544,5062,Quincy Acy,2013,2019,F,6-7,233,"October 6, 1990",No
2545,5108,Quincy Miller,2013,2015,F,6-9,210,"November 18, 1992",No
2546,NA,Ralph Sampson,2013,2016,C,6-11,240,"January 5, 1990",No
2547,NA,Ramone Moore,2013,2013,NA,NA,NA,NA,No
2548,4373,Rasual Butler,2013,2013,G-F,6-7,205,"May 23, 1979",No
2549,NA,Reeves Nelson,2013,2014,NA,NA,NA,NA,No
2550,NA,Reggie Hamilton,2013,2014,NA,NA,NA,NA,No
2551,NA,Rick Jackson,2013,2013,F,6-9,235,"May 26, 1989",No
2552,4684,Robert Hite,2013,2014,G,6-2,184,"January 12, 1984",No
2553,5121,Robert Sacre,2013,2013,C,7-0,263,"June 6, 1989",No
